State,Year,totalSBLoans_1mil,cpi_1990,totalSBLoans_1mil_cpiadj,asset_cpiadj,equity_cpiadj,all_loans_cpiadj,ag_loans_cpiadj,real_estate_loans_cpiadj,ci_loans_cpiadj,consumer_loans_cpiadj,credit_card_loans_cpiadj,dollarloans_ci_LT1M_cpiadj,dollarloans_ag_bus_LT500K_cpiadj,sb1mil_loanRatio
30,2017,980593,186.865346682,524759.147381528,15671221.5153896,1731266.33083229,9896553.53181658,657280.45527201,6580785.76502299,1466490.77146326,821012.756684258,147209.769401652,677866.267187535,403839.322608238,0.357833242181214
30,2018,1032956,192.22,537382.166267818,15684286.3632797,1797464.59806972,10168245.1326127,611574.894141844,6906930.98597524,1513592.45595037,737642.787808661,147730.343923259,659447.706522723,354967.573998727,0.355037555951877
31,2005,1477295,148.2347606502,996591.4833472,30427832.3276997,2929619.74481741,21189020.5856194,2513638.51111886,12380938.480556,3571104.10151972,2293363.1513679,472943.862989525,1794613.20503268,1859717.84120036,0.279070969374175
31,2006,1521669,154.4335307984,985322.936109265,29534495.6655362,2945476.53398877,20527172.92627,2693273.00236852,11467490.9852518,3665320.85310009,2272824.51688745,514549.327175652,1855293.99476375,1942930.44966385,0.268823105970624
31,2007,1727568,158.5920586446,1089315.57781933,30757479.9442948,3070346.41039082,21384623.3538121,2784013.06522581,11714195.8973251,3854255.104101,2616037.88051554,942125.226807646,1835551.29210821,1887431.08669347,0.282626745868555
31,2008,1719773,166.4201201124,1033392.47612516,32052626.2803641,3174010.89913644,22142378.3339571,2922688.64332867,11925720.5845634,4256384.13277104,2633530.62614882,951092.306216256,1846145.25230308,1727032.42897013,0.242786469428076
31,2009,1200714,164.3745129502,730474.559863047,37889489.4115684,3658762.98209349,25315034.5709737,2942567.69415713,14326549.01573,4661674.29530157,2997448.84143278,721254.9304343,1833616.30392041,1728191.85693337,0.156697897276796
31,2010,1089261,166.2180911258,655320.364120658,35809281.1384456,3759716.82443842,24653659.9776434,2905879.50891981,12282633.8674848,3675923.04263955,5517609.93982258,3621654.29040414,1750811.69535449,1602952.20375934,0.178273689769657
31,2011,1100098,172.0395699358,639444.751233989,36728231.0349631,4143795.15668922,24093032.5772694,2822546.94829542,12559867.5159599,3626641.56868078,4723106.27074456,3002766.03489594,1794016.61039856,1483859.79279683,0.176318706749559
31,2012,1304603,174.8848853416,745978.1315302,38939782.5091368,4347595.8131867,25450254.6055029,2985688.15067778,13076695.1235804,3779977.00019464,5100113.2137091,3382343.88501934,1666176.84206858,1473675.31317198,0.197349912841212
31,2013,1291182,177.8855510292,725849.847010931,40491927.9639202,4466491.1279302,27053232.8384798,3094281.00421085,13643640.3661695,4070127.96511046,5588508.80528604,3755947.63865332,1754089.69478269,1483351.15011359,0.178335878683174
31,2014,1293964,181.548176264,712738.638651137,41886060.8749243,4563329.90306796,28310342.7352729,3440632.05517896,13841688.6155159,4324021.73689535,6047629.31069409,4079598.0478641,1805504.95752535,1533083.18389026,0.164832344058215
31,2015,1413030,181.8741852284,776927.191852708,44262896.7963184,4803436.91746578,30444692.2462423,3766093.75028812,14793487.103993,4565426.8941958,6449476.7603994,4410261.19303897,1881894.4572919,1592477.93465699,0.170176241972124
31,2016,1448182,183.7774361808,788008.598931199,46299862.3994288,4973772.36113563,32345493.7423747,3774649.51657164,15835939.3014459,4897399.58932839,6954974.69924165,4953122.91427292,1938341.46095226,1599813.15594743,0.16090347225256
31,2017,1421446,186.865346682,760679.294068879,45744197.9155332,5001633.99499961,32679278.2598661,3720357.38694819,16494464.4707547,4666393.13893714,6978547.38643497,5164128.24515946,1900062.2100739,1556762.84315693,0.163012260523368
31,2018,1484601,192.22,772344.70918739,41838509.3691299,4591268.19415252,29608593.294987,3646370.90742629,16597728.8594584,4599025.58677506,3926868.5423298,2221488.60659143,1863175.48940254,1496972.13954039,0.167936597571525
32,2005,1911768,148.2347606502,1289689.40322394,63216508.2567214,10616794.4273252,41802143.3887575,144846.679676576,20510079.9700002,4633745.69035316,14000578.4751743,12268050.620919,1999746.3754448,46221.0986168978,0.278325460525143
32,2006,2480871,154.4335307984,1606432.86932199,142415422.326599,16171607.4189419,99535275.5040972,148585.600588078,78998340.1698528,5495700.17465162,14016239.8334056,12012256.1518493,2567320.89987062,50233.7848624735,0.292307225334364
32,2007,2749142,158.5920586446,1733467.62977631,381098709.223866,33084908.4459385,226426574.077506,292809.519603184,126567496.325157,39946739.4322121,39387343.5622166,15879340.337886,2773216.77114059,48785.9853761655,0.0433944710986469
32,2008,2277066,166.4201201124,1368263.64412072,424131482.967578,35539792.4025108,247387399.776235,338206.996956717,149188895.651858,40080023.5159688,43079193.048985,17393963.3788506,2644086.07577411,35197.2971736274,0.0341382944442528
32,2009,1345422,164.3745129502,818510.105887047,398877404.590631,40150695.8481336,192665611.027476,378710.710129004,112633679.998846,33001754.0741493,35154999.8141712,15270093.7574061,1973611.71202487,38366.7765555567,0.0248020182214556
32,2010,1235441,166.2180911258,743265.063166303,350229574.007378,38605401.7015745,146966764.632798,274056.743695812,68760496.5021419,24812487.6426141,40062215.0045306,19158261.0549657,1429801.66422848,24720.12377018,0.0299552819480214
32,2011,1335142,172.0395699358,776066.80864073,453063563.265568,49937954.2734917,186873038.64997,360241.12464126,77463221.8919262,34965433.6672612,36563085.4563281,21426608.3781248,1376890.93971749,17218.044984335,0.022195257637184
32,2012,1250491,174.8848853416,715036.635417312,95193700.4299614,11349984.5175683,39407390.2544229,89623.896725953,18987426.1159865,4821877.69912598,14222629.4001945,12080863.7239731,639644.602465838,14583.383484063,0.148290081174585
32,2013,1306171,177.8855510292,734276.051339095,106180672.15169,12011696.163581,42190237.9094961,83558.5282359107,19604660.2299994,5302451.41156842,15114927.1868175,12710165.9762393,664996.883442637,14634.8906075817,0.138478600621802
32,2014,1324913,181.548176264,729785.904361477,105570384.860229,10259093.8354031,34693108.6749146,81679.2425242716,19201556.4172432,5680812.94146225,7038353.92517993,4249437.6676503,673591.951062507,14525.6997511652,0.128465047499633
32,2015,1524431,181.8741852284,838178.875185392,119474220.828942,11073968.6526936,37505477.9797479,89647.9307127251,18996967.8962684,6504183.14066106,8852429.34879812,5416663.57835678,736536.545677886,16721.8829924985,0.128867662096643
32,2016,1555480,183.7774361808,846393.350742863,135875182.798946,12124976.6508083,38298929.3493122,85019.1426707261,19222341.8143001,7045680.6928301,8876031.30645528,5120073.67548368,815816.178245777,19082.0059425218,0.12012939382907
32,2017,1589089,186.865346682,850392.557109183,145814776.548634,13521695.1353225,34727251.5596,77423.026248292,19395441.5664487,7360653.15458737,4392175.42381152,1293935.43610485,886337.717548546,18667.4802850835,0.115532214227374
32,2018,1671657,192.22,869658.204141089,169054372.548534,14509366.5981747,39909642.5818435,85062.6793982408,23158343.4009299,7682817.58144405,4843696.81365077,1484220.42749777,965631.50743427,19472.0521531567,0.113195217109089
33,2005,1256728,148.2347606502,847795.749450151,29184272.6066379,4841514.0556303,16847605.9636356,15377.3854763856,8938262.60988861,1823506.01754603,6108736.1552348,4636081.95678672,601813.333386972,6253.49526108481,0.464926214277629
33,2006,1384710,154.4335307984,896638.180090322,20269821.2000633,2406405.08187692,13093475.7855243,16128.4769323354,9218491.91940253,2118061.63539185,1419989.88772923,45646.5532695627,608060.781887247,6168.99494600919,0.423329597735922
33,2007,1439505,158.5920586446,907677.857455579,20913844.1063218,2462637.14678583,13096155.6723447,19658.5360485037,9098008.69987036,2307534.06012014,1344040.25412156,47257.1440343516,655115.973490095,5948.14002277178,0.393354045403915
33,2008,1223527,166.4201201124,735203.771739638,22454831.2279984,2999468.66129625,13827645.8102213,9558.65730183664,9571444.80825471,2178853.50591301,1505878.9062743,131921.866670827,547585.141180812,2726.95279075972,0.337426894348073
33,2009,765470,164.3745129502,465686.550950823,22312334.8929172,2894980.00033485,14018723.6299765,8498.543143676,9886008.07984701,2215497.96094192,1506398.77116017,145534.946519913,545985.117319893,3153.06916963716,0.210194980614126
33,2010,567849,166.2180911258,341628.878152758,23202541.7110753,3070241.66680607,13647710.1440078,6241.46650670912,9720785.86010664,2100538.8640011,1423647.74263877,107587.076236141,565991.910691628,1878.42694968313,0.162638684771595
33,2011,660475,172.0395699358,383908.771828754,21740348.015582,2966985.70110572,12997763.0727582,5589.07991783735,9026149.08362682,2215698.00492908,1314099.54895918,95574.7980687104,545199.231649104,1443.55412058092,0.173267643412913
33,2012,689770,174.8848853416,394413.730296179,21477337.551913,2969433.60855882,12995198.1194388,9394.18721591059,8858345.71551277,2273773.11630182,1256212.5660863,97194.0994829769,458272.035368764,2720.81509189243,0.173462219017557
33,2013,711005,177.8855510292,399698.005760619,20627084.2068187,2671287.60398722,13069414.466152,7123.9953606971,8612761.63019533,2380717.94322907,1284796.44405895,98465.6246347335,483834.48455971,1930.34084547647,0.167889693484013
33,2014,799790,181.548176264,440538.713447046,21191895.4715593,2787427.75128647,13648862.8811497,6132.35254490719,8662639.08634281,2659546.569689,1409470.97244649,108590.360064083,476885.129203715,1568.3041553812,0.165644293831095
33,2015,928224,181.8741852284,510365.997700182,22777075.9638314,2964483.50019867,14750933.651584,7019.5163341646,8729438.62496097,3008353.35768966,1874200.98225507,383546.410907625,528590.440568714,1260.77576944684,0.169649617919927
33,2016,957087,183.7774361808,520785.913597369,22836200.7176472,2954863.25080231,15088999.0878118,5259.44416396551,8861373.73979967,3144104.38829606,1891987.20183775,328033.219846449,524067.379897165,1193.64794153346,0.165638874948299
33,2017,818747,186.865346682,438148.118170519,22853915.8522533,2864404.28611413,15024542.4509284,8060.85305382035,9033652.82386775,3061451.23290472,1842972.88787801,309335.550048283,516554.55722514,4107.83265814583,0.143117784618376
33,2018,844423,192.22,439300.280928103,23106200.7367942,2859546.24456682,15387664.4701322,6869.02502465035,9233069.36603246,3173914.61273677,1907294.92745144,325133.55703114,526941.924794849,3493.23636411793,0.138409609119669
34,2005,7889731,148.2347606502,5322456.73376028,232863577.482293,23323028.5377666,119585675.813747,95415.1694336827,87264274.7691103,17692953.3956886,7235420.20787332,520745.487658627,3492228.58499075,12867.1768790465,0.300823532099353
34,2006,9682245,154.4335307984,6269522.52528588,224551577.361604,22512680.4907316,125142281.620657,110744.101403005,92929661.9655183,17729394.7709011,7309918.20294206,353360.455324908,3434198.20768123,15747.5099392829,0.353623042766013
34,2007,10654497,158.5920586446,6718178.1301398,234174791.48446,24463707.6060151,133200851.346829,98861.2957687097,98679247.2871678,19496777.2982846,8712798.54969837,707428.128160191,3897838.76522064,21514.719462985,0.344578902828771
34,2008,9283161,166.4201201124,5578148.23936563,239978468.705772,25723547.9444739,138266446.696186,111714.821863402,99035662.8411338,22366706.1389336,10073354.40703,930991.509877276,3637317.45769509,26377.9836431348,0.24939515924769
34,2009,6115846,164.3745129502,3720677.79258023,251976848.204381,27294480.4161696,142733615.016023,104426.049983038,107100971.453975,20959466.3623794,10256589.2005459,1098478.42029711,3923783.33808799,27840.4575860741,0.177517773031596
34,2010,4998334,166.2180911258,3007093.85250795,244142425.206899,27329143.2148167,131932300.653942,223093.267008667,99489682.1471983,17817655.1012921,10649405.1656874,1510426.31042793,3503453.34111311,45948.1425226891,0.168770460277339
34,2011,5875479,172.0395699358,3415190.47169936,228051443.039844,26108015.6521422,125405519.240902,184877.989284559,93261283.7882586,17472437.0585474,10110746.2337069,1484531.99998444,3209225.0540784,33872.9249506767,0.195461598187797
34,2012,6457089,174.8848853416,3692193.8607716,225993741.284711,26249895.3003812,126725097.330651,201467.700581062,91530162.3356275,18920292.1642125,10669238.679958,2088142.75382146,3154907.21826842,29035.5648448865,0.195144653619849
34,2013,6716543,177.8855510292,3775766.47520825,223217200.173746,25764766.2948611,127745548.201776,173860.617817366,89623281.7922547,19491597.169157,10809238.5351484,2038001.27686946,3085689.73825808,27147.9294084732,0.193712523526955
34,2014,7089485,181.548176264,3905015.81777983,228080265.286529,26789753.8115519,130612029.326207,160630.400572516,89624533.9668882,20616989.9458917,11217220.803289,2254416.50576975,2996598.96073695,25912.4652261632,0.189407659800405
34,2015,7444630,181.8741852284,4093285.69123262,240407240.156034,28456341.065358,138522868.899825,164355.614344039,90876081.072177,22968014.2303057,14013309.3126811,4791715.60792605,3253114.70760423,24981.20073103,0.178216786622834
34,2016,7970531,183.7774361808,4337056.36863853,239652166.37408,28143293.8510283,141839775.079388,153789.398752645,88777810.9208285,25922014.6359111,14750143.147232,4797403.40741146,3429892.1410607,22523.0739840637,0.167311701252964
34,2017,7905874,186.865346682,4230786.57459904,244925488.059212,28612597.9741232,145148886.207109,142042.159603964,91027961.1215571,26258418.7564268,14987952.2580805,5012345.89716709,3357649.46770107,22946.445635873,0.161121147996147
34,2018,7998864,192.22,4161306.83591718,238503681.377699,27869493.308388,141830143.689116,118301.50372548,89360395.7442786,25848177.0473636,13793309.7047177,4518845.3384097,3260709.72995312,22924.5512272047,0.16099034095488
35,2005,1253016,148.2347606502,845291.613454168,18881978.5054904,1803489.15985735,11620198.1026261,204162.368607439,8116355.62386801,1812279.18117393,996763.998129882,83409.6655244358,779666.548948627,106818.769051879,0.466424611745867
35,2006,1621780,154.4335307984,1050147.58881418,19360126.7937875,1764491.82045553,11820713.7776371,194444.233754697,8354348.21402745,1819659.39932195,988987.392595577,86931.992676253,726468.474526571,98665.3715533988,0.577112172313945
35,2007,1721127,158.5920586446,1085254.21430905,20727885.3883547,1959711.79393155,12869215.9817361,216681.559901559,9073273.20869963,2037418.91211833,1118755.55122107,111463.560101264,828217.066207651,99320.2618083359,0.532661303894886
35,2008,1536919,166.4201201124,923517.540404349,21032518.8298028,1937055.38131666,12868396.9410454,196577.854813869,8918183.50074106,2238896.30416616,1090895.7136395,123024.724800361,764499.09113929,96143.0574517837,0.412487857827921
35,2009,981772,164.3745129502,597277.511202387,22173663.4102428,2175465.43062277,13467729.4271543,210409.089330671,9757193.95504561,2265779.96003612,1085274.99443346,173009.563231318,746013.20326087,94879.4859648948,0.263607906212069
35,2010,823058,166.2180911258,495167.520229239,22162009.9095711,2432162.13953512,12681016.4198642,179028.153201511,9321094.74313788,1928603.14656683,1082867.11139401,108232.210957687,643263.36793858,79936.5967181183,0.25674930641418
35,2011,831320,172.0395699358,483214.414166592,21054058.3929773,2488445.66925825,12098574.8866851,184540.364883238,8254038.52448756,2100666.66557393,1177280.52215488,168796.37579893,580896.046276535,73910.8172880629,0.230029076999978
35,2012,785755,174.8848853416,449298.404756475,19932849.3706804,2267167.88494865,11116618.9196693,174580.367592025,7350649.74512361,2139618.29901863,1032315.61474377,152327.293480788,542392.81569274,65907.5214017935,0.209989980438358
35,2013,781906,177.8855510292,439555.655575224,20120938.1351774,2274655.58951215,11136490.859082,174817.952002152,7087014.1552548,2195879.54943772,1066594.83690986,154420.852046452,545785.328398628,67703.2856428148,0.200172935572799
35,2014,789228,181.548176264,434720.973926137,20333762.3607129,2230555.57557063,11066101.7207874,184417.744725659,6956696.94481223,2191392.23675874,1057167.77181966,159602.668941084,521616.110591994,69851.8468413694,0.198376614936414
35,2015,765176,181.8741852284,420717.211207892,21918593.5454779,2341913.28218948,12000267.1463178,208461.002685919,7221886.24060645,2434364.47051861,1316850.66777179,359984.049152637,566252.629542552,78793.9391741093,0.172824248917116
35,2016,793273,183.7774361808,431648.746704454,22476105.0473479,2417638.41061923,12418928.6356635,198006.25914206,7376222.05867252,2561768.30683878,1321008.03984027,361379.90515473,566180.871644705,78468.8389069496,0.168496403656858
35,2017,883021,186.865346682,472544.008655971,21281245.8079052,2250929.37536582,11898399.6809682,185163.213261084,7100252.97981858,2466641.46718312,1191659.40068074,356302.095997617,538901.312100449,74827.0001066837,0.191573852520858
35,2018,942916,192.22,490540.006242847,20932611.3180343,2204850.26111917,11894400.5784026,174952.06591088,6979650.41491708,2624387.88297003,1123762.28344422,362591.29637946,531653.911479965,65344.2050320322,0.186915969787096
36,2005,15881529,148.2347606502,10713768.4375372,1251177538.06602,116455958.117978,624108557.703702,820348.790427195,259507558.129948,132893138.843144,130687703.124882,53014547.2860804,13588253.6620937,168740.139959583,0.0806194249816229
36,2006,17966446,154.4335307984,11633772.73518,1385538841.31506,122931945.013358,675302690.021787,830603.768248125,275926881.570125,151893264.911007,127039806.301111,50618390.5564107,15034290.5535615,156531.971878359,0.0765917616030973
36,2007,19914993,158.5920586446,12557370.8861608,1104828068.88062,102389519.440238,515223678.796479,544939.302987613,271964580.25801,107129533.781717,71830246.5474073,26004723.3567479,13688840.9645652,134392.824201068,0.117216704328679
36,2008,17214542,166.4201201124,10344026.9051442,1156877875.03884,102840823.827471,526442127.509539,655933.767730861,259559821.218025,120368344.212798,80936824.2480286,25312633.5482047,14149378.452685,138025.417324342,0.0859364392921874
36,2009,10217505,164.3745129502,6215991.04180802,1098794666.84268,105434096.705554,473290550.332716,566952.12837494,271374546.614103,94943387.3616717,69167731.2030392,23175755.2832845,12505065.7533062,153800.095997316,0.065470499995215
36,2010,9643636,166.2180911258,5801796.8650003,1120400839.35599,113963705.827894,451397495.303273,705071.111657824,259984536.981922,76342131.2472501,67947759.130787,20307937.7317698,11392451.0059424,149936.947373352,0.0759973132818359
36,2011,11208784,172.0395699358,6515236.00307928,1172516087.44636,111207654.675105,435146411.412129,683008.055348501,237644262.640379,76900897.4619962,59593678.6833265,20367790.2934769,10641326.5981017,130971.802306056,0.0847224963310611
36,2012,11557887,174.8848853416,6608854.14850126,1160600204.58716,113780093.43181,451589659.277565,692857.676078809,232316513.246832,90944615.18229,63974559.3916067,26896495.7216155,11103233.8833162,127508.256691704,0.0726689989864098
36,2013,11975061,177.8855510292,6731890.77511657,1184679635.30277,113241044.006999,456030232.029969,720738.183281883,231406895.896071,93181465.2279215,58066292.8871834,22751704.4056879,10763120.1605306,134943.269103811,0.0722449551383464
36,2014,12642878,181.548176264,6963924.54067687,1217295231.99397,121902277.422307,475128865.654515,724921.34026863,236985216.330831,99366379.5383189,58416641.0826959,22454824.5202501,10981498.6357953,130227.046770612,0.0700833075838428
36,2015,13191199,181.8741852284,7252925.4129355,1252290623.41561,131251815.596634,517314304.518685,757414.051423701,258408501.631236,110346294.484025,64188233.3747713,26239752.1356197,11888511.6652527,133906.722857549,0.0657287627722335
36,2016,14294662,183.7774361808,7778246.50134793,1372133095.14519,146261431.272294,593223231.607849,846389.335124434,296179938.771847,127137635.327982,74069564.1585371,31990246.1461321,11972605.6162238,131954.088000049,0.0611797323529109
36,2017,14807643,186.865346682,7924231.67961637,1432905359.53073,158832083.212284,619445559.68825,773472.060634036,307091506.197193,130372780.231742,75695633.6978204,32705700.449363,11660286.6188291,144651.730211533,0.0607813353794464
36,2018,15257997,192.22,7937778.06679846,1382884070.50596,154818921.103524,616601870.920948,687766.040371413,301264982.190776,128824135.53969,75992857.5047494,32196239.4125023,11867094.3114946,138002.295254778,0.0616171653979613
37,2005,9979419,148.2347606502,6732171.96575717,198267608.803496,20735665.0373406,114955430.733972,293211.920681336,76081622.0820653,21500377.2768234,8925357.05907342,475643.134075912,5485564.57666465,162569.912429244,0.313118782944065
37,2006,10874866,154.4335307984,7041777.74332973,205490338.215961,20771523.8876259,125082669.236568,392222.487083656,83608280.7648876,22272105.6904338,10376533.0119535,476875.942822434,4669759.41366578,156738.239067382,0.316170273309824
37,2007,11537683,158.5920586446,7275069.82291944,209024090.090159,21515691.9123909,129974725.927211,350670.83933421,86830420.9017175,24228990.0663351,11107489.0030044,601182.452980507,5307529.75913868,147752.751795551,0.300263023881782
37,2008,10389181,166.4201201124,6242743.36118923,213921836.699711,22239590.6803678,134672866.17534,325782.974280511,89247350.3451446,25592956.7564095,11109361.6553755,549488.228733551,4680387.12295606,193472.093817739,0.243924272627304
37,2009,7641700,164.3745129502,4648956.74082708,279547195.17913,30563521.8680776,170367347.019341,379615.226942577,113245049.272107,32040696.881642,14996786.1999228,739454.491193922,5322700.21264069,201910.761368991,0.145095369117603
37,2010,5633301,166.2180911258,3389102.2101418,185828882.691741,20646012.881271,111700194.081721,454981.655824665,79760754.1154899,17919503.9810837,9968154.43905438,863112.358179344,4497934.14933007,197739.189446502,0.189129242289264
37,2011,6615672,172.0395699358,3845436.25775673,235394995.0026,27180770.0349184,134248170.017446,420625.672580388,91275661.0135792,24159813.6243324,12055885.4294499,674286.875875943,4586704.9000424,144356.604335565,0.159166635866918
37,2012,6969674,174.8848853416,3985292.37468764,269520482.796484,31212597.1274452,149805585.092574,451042.828751421,95899585.5039596,30013306.5887468,13723916.9655484,819732.716831837,4773608.65258229,127044.974267512,0.132784182339372
37,2013,7245409,177.8855510292,4073073.36547568,263637775.638826,30701946.0706646,153689700.992767,399831.58286952,92319750.0916797,30971110.8467704,14623323.9888305,1188004.41908361,4866224.0221628,113535.272389979,0.131512020528654
37,2014,6807681,181.548176264,3749793.10731304,252396281.805506,29767601.7834297,144476165.908932,388093.820542781,83546370.4985098,30646846.0514053,14540544.9005648,1264132.12713253,4597687.98254066,112246.910575512,0.122354943181538
37,2015,7594561,181.8741852284,4175722.34919576,261547494.673462,30658743.3787339,150188861.653451,386656.14839795,77849454.4691988,32899908.0116963,22407532.0276687,9090895.02664118,5147658.38568883,115571.025475109,0.126922006824799
37,2016,7889038,183.7774361808,4292713.05767851,255936844.489371,30890413.195209,148739464.185494,334832.564315306,76207710.228151,33247828.2659488,20676760.7301118,8243358.70631765,5237880.95940657,113488.501609756,0.129112585139131
37,2017,7071668,186.865346682,3784365.65450216,258337153.247689,30850685.8587693,149363764.222365,316338.265691236,74754456.0826268,35211315.1385365,20470525.8565199,7994768.57119205,5397173.04783716,106443.869532096,0.107475839502525
37,2018,7390085,192.22,3844597.33638539,249892552.477321,29440144.2008149,145180160.051721,284222.564790651,72194032.8838157,34995585.8450193,19202860.4484186,7875621.62014248,5344836.99407762,94376.6647123209,0.109859493520454
38,2005,603628,148.2347606502,407210.830544951,13560311.2841041,1383005.46253484,9967768.30252289,1107238.21601974,4653456.35150795,2567163.95153125,1422099.23591912,282987.64841507,1348852.70079669,947683.945416864,0.158622837587782
38,2006,772574,154.4335307984,500263.120324906,13898121.067123,1345445.37074252,10331072.8399228,1192599.57451391,4799554.41119528,2690941.51400393,1439828.67100297,304522.172035375,1376906.1154545,1010892.6606258,0.185906352004117
38,2007,856038,158.5920586446,539773.559480904,14655028.1187367,1460322.52673434,11102362.1142441,1233572.14212037,5139141.72832059,2944549.61353156,1544017.04478677,383722.404224151,1545850.55522855,1030776.68210053,0.183312774558254
38,2008,900846,166.4201201124,541308.346245376,15797154.7185431,1513020.62575205,11750130.1098353,1202463.59185879,5498476.87150747,3215494.51343151,1624982.0066086,451519.782170956,1571993.26602566,949017.349440657,0.168343731884556
38,2009,721064,164.3745129502,438671.413869654,16318525.39988,1657808.69695157,12416653.1934578,1282774.39122148,6047995.25627578,3087342.53371223,1854942.70382632,559192.747431121,1487563.95447376,984136.967864573,0.142087056774421
38,2010,632648,166.2180911258,380613.20263941,16632615.1914049,1757953.06852603,12524729.8369605,1338766.39957099,6127237.9197891,2926124.83912223,1932445.09223582,588370.447179895,1439562.49018876,1020092.28846363,0.13007415047732
38,2011,722959,172.0395699358,420228.323210635,17114572.7469892,1837199.17532392,12406780.6309024,1226703.06725519,6097552.91187166,3011295.86313404,1831235.78612073,545639.051144468,1412227.69955821,876266.919068876,0.139550659354102
38,2012,779190,174.8848853416,445544.50687835,18526131.2948133,1995275.53833648,13431192.7331807,1448507.64730288,6589229.55235382,3221587.8763024,1893855.51401945,571290.100612746,1522440.61580444,1012782.92474641,0.138299659666502
38,2013,724931,177.8855510292,407526.634853554,15680730.1324843,1562856.24730379,10544427.9885792,1410486.70133944,5936272.18598072,1819646.77551639,965925.481871388,100294.652246886,911581.976519576,914941.416048843,0.223959199300042
38,2014,880861,181.548176264,485194.07802758,16770650.8985287,1654786.06725016,11243237.7596344,1534360.17854868,6368013.39370917,1900371.91246428,1003880.24930022,99533.6443088479,931129.641667309,950076.453582975,0.255315327934105
38,2015,782478,181.8741852284,430230.380973173,17532468.2902904,1743559.00250606,11986088.8742578,1588590.52227272,6864150.28193423,2031382.99204955,1041996.08658494,103043.408009452,955056.683935213,933109.48479275,0.211791859367246
38,2016,829123,183.7774361808,451156.038102692,17564812.5883407,1818884.26470561,12252621.9241272,1578426.67262617,7150483.06691267,1991807.80044435,1048150.50215679,106692.59524622,961493.939391111,882283.960401591,0.226505809447098
38,2017,835713,186.865346682,447227.383160658,17593748.7709001,1798817.18931977,12292897.045325,1502439.94030509,7332559.82462599,1953743.07945247,1035161.70256805,106243.925021339,871403.559944446,819585.960917677,0.22890798071873
38,2018,881269,192.22,458468.941837478,17307184.3986844,1760618.7296315,12271260.905015,1477047.75035575,7292589.85206872,2008153.26790476,1035652.30040857,103104.04656641,865314.076970485,780424.167572427,0.228303760059026
39,2005,10212853,148.2347606502,6889647.84993986,240258383.696039,22934755.6805088,162390494.447814,540017.417995891,97514273.0109445,30122012.3626854,21484952.2746404,2299530.26524873,7431547.74591444,353721.149618083,0.228724687015753
39,2006,10188979,154.4335307984,6597646.86290884,239872565.711128,22614189.0770924,162603955.572741,514949.895167467,101083230.86968,30501491.8226747,18352375.6581274,2205573.32519378,6590961.22465641,355406.53529002,0.216305710594922
39,2007,10142341,158.5920586446,6395238.88313265,222360792.405068,21092823.2548179,151998219.212348,553993.166848266,95990574.3943875,28603590.6033544,16518168.0208976,2364670.4072543,6425345.62581082,369631.461747792,0.223581681468433
39,2008,8748643,166.4201201124,5256962.31566903,231815893.995219,22405062.8300076,151776866.340592,586183.131156034,91760384.8204865,32004495.3924758,16848162.5297203,2858419.95300048,6365111.19507577,340218.367682118,0.164256997374967
39,2009,6483073,164.3745129502,3944086.51538585,224632135.257791,21069018.8130831,144727583.106534,517875.295817471,90640256.5118383,29301542.8862502,17248436.8862474,2770085.04374545,5783593.0285849,315581.037277384,0.134603373300067
39,2010,7875456,166.2180911258,4738025.77484755,201463792.053034,21221182.7078973,125340255.647535,546666.545260274,78922786.1417401,22752139.2401468,19156071.7131388,5233164.05391488,5152692.93767687,313703.314903894,0.208245287392017
39,2011,7762561,172.0395699358,4512078.82169012,196135496.429227,20915150.9877743,118650587.907885,490790.928285058,72486102.5527859,23762582.6253921,16365666.3228169,2467251.37975842,4640300.29855174,276387.415561962,0.189881667865034
39,2012,7825933,174.8848853416,4474905.29825589,195312450.352832,20996675.6339967,120530255.254691,514281.46742751,70628104.9148411,26721990.0376498,15448685.1357543,2405053.52727325,4422333.96924264,268660.382901012,0.167461528574444
39,2013,7432895,177.8855510292,4178470.34623958,198636513.835865,21454734.5395677,124415091.837294,501916.215720775,69681618.7721584,29396420.3185058,16250953.5740943,2637444.28453658,4541681.51115366,266451.095782985,0.142142148634646
39,2014,7487689,181.548176264,4124353.74129658,207531841.254548,22781287.6114107,129537572.490653,544297.099824283,69624221.5225319,32119133.2487178,17668614.0237759,2872360.00901725,4550503.07859065,281010.832406151,0.128408002462558
39,2015,7435838,181.8741852284,4088451.58022947,224205925.430212,23942786.8912702,139334792.893841,600213.460378238,73335766.4772314,35050048.044448,19231211.7331584,3158436.56426975,4808482.78068982,309887.095412157,0.116646104879651
39,2016,7750350,183.7774361808,4217247.86299403,243976027.234373,26551554.8260043,153987748.021556,640414.524566847,79508515.9391176,39596541.842498,21498643.1026806,3931492.73894273,5053447.71193206,320430.022481175,0.10650545898096
39,2017,7682113,186.865346682,4111042.06125126,246068539.36312,26942550.8974567,155158502.825934,625213.795149793,81528933.5737385,39009658.633402,21426266.635315,3914219.09803812,5069262.49104972,307108.600236231,0.105385235484506
39,2018,7792078,192.22,4053729.06045157,242339547.234125,26713274.6045889,155293657.430865,613590.573926389,80535111.7431403,39923712.0551511,21683222.2848316,4018845.92381506,5004330.52374175,301993.995700676,0.101536877504068
