SBA.Physical.Declaration.Number,SBA.EIDL.Declaration.Number,FEMA.Disaster.Number,SBA.Disaster.Number,Damaged.Property.City.Name,Damaged.Property.Zip.Code,Damaged.Property.County.Parish.Name,Damaged.Property.State.Code,Total.Verified.Loss,Verified.Loss.Real.Estate,Verified.Loss.Content,Total.Approved.Loan.Amount,Approved.Amount.Real.Estate,Approved.Amount.Content,Approved.Amount.EIDL,Year
3393,9O46,1403DR,MO-L0148,KANSAS CITY,64130,JACKSON,MO,56128,43911,12217,57700,14900,42800,32100,2002
3393,9O46,1403DR,MO-L0148,KANSAS CITY,64131,JACKSON,MO,6880,6880,0,6600,6600,0,0,2002
3393,9O46,1403DR,MO-L0148,KANSAS CITY,64132,JACKSON,MO,101861,91016,10845,13200,6700,6500,5000,2002
3393,9O46,1403DR,MO-L0148,KANSAS CITY,64134,JACKSON,MO,6890,3840,3050,2600,2600,0,0,2002
3393,9O46,1403DR,MO-L0148,KANSAS CITY,64137,JACKSON,MO,7200,7200,0,7200,7200,0,0,2002
3393,9O46,1403DR,MO-L0148,KANSAS CITY,64138,JACKSON,MO,1942,0,1942,0,0,0,0,2002
3393,9O46,1403DR,MO-L0148,KANSAS CITY,64146,JACKSON,MO,20500,0,20500,0,0,0,0,2002
3393,9O46,1403DR,MO-L0148,LAKE LAFAYETTE,64076,LAFAYETTE,MO,2128,2128,0,0,0,0,0,2002
3393,9O46,1403DR,MO-L0148,LAWSON,64062,RAY,MO,12585,10085,2500,49700,10100,39600,39600,2002
3393,9O46,1403DR,MO-L0148,LEES SUMMIT,64063,JACKSON,MO,1650,0,1650,0,0,0,0,2002
3393,9O46,1403DR,MO-L0148,LEES SUMMIT,64086,JACKSON,MO,825,500,325,3400,500,2900,2500,2002
3393,9O46,1403DR,MO-L0148,LEXINGTON,64067,LAFAYETTE,MO,8667,8667,0,8700,8700,0,0,2002
3393,9O46,1403DR,MO-L0148,LIBERTY,64068,CLAY,MO,1814,1814,0,0,0,0,0,2002
3393,9O46,1403DR,MO-L0148,LONE JACK,64070,JACKSON,MO,6030,6030,0,6000,6000,0,0,2002
3393,9O46,1403DR,MO-L0148,LONE JACK,64070,JOHNSON,MO,98315,98315,0,0,0,0,0,2002
3393,9O46,1403DR,MO-L0148,MARSHALL,65340,SALINE,MO,1100,1100,0,1000,1000,0,0,2002
3393,9O46,1403DR,MO-L0148,MIAMI,65344,SALINE,MO,2250,0,2250,3300,0,3300,1000,2002
3393,9O46,1403DR,MO-L0148,MOBERLY,65270,RANDOLPH,MO,24870,24870,0,0,0,0,0,2002
3393,9O46,1403DR,MO-L0148,OAK GROVE,64075,JACKSON,MO,1000,1000,0,0,0,0,0,2002
3393,9O46,1403DR,MO-L0148,OAK GROVE,64075,LAFAYETTE,MO,1800,1800,0,0,0,0,0,2002
3393,9O46,1403DR,MO-L0148,PLEASANT HILL,64080,CASS,MO,77849,32917,44932,0,0,0,0,2002
3393,9O46,1403DR,MO-L0148,PLEASANT VALLEY,64068,CLAY,MO,0,0,0,23800,0,23800,23800,2002
3393,9O46,1403DR,MO-L0148,SLATER,65349,SALINE,MO,3120,3020,100,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,ALVA,73717,WOODS,OK,68202,55039,13163,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,BARTLESVILLE,74003,WASHINGTON,OK,20590,20590,0,21900,16900,5000,5000,2002
3394,9O48,1401DR,OK-L0164,BILLINGS,74630,NOBLE,OK,3500,0,3500,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,BLACKWELL,74631,KAY,OK,7115,2785,4330,85000,0,85000,24000,2002
3394,9O48,1401DR,OK-L0164,BLACKWELL,74631,OKLAHOMA,OK,5130,5130,0,5200,5200,0,0,2002
3394,9O48,1401DR,OK-L0164,BURBANK,74633,OSAGE,OK,30999,30999,0,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,CALUMET,73014,CANADIAN,OK,8134,1935,6199,10000,0,10000,3900,2002
3394,9O48,1401DR,OK-L0164,CANUTE,73626,WASHITA,OK,270,270,0,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,CARNEGIE,73015,CADDO,OK,7223,7223,0,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,COLONY,73021,WASHITA,OK,2432,432,2000,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,CRESCENT,73028,LOGAN,OK,15582,11222,4360,5800,1700,4100,3100,2002
3394,9O48,1401DR,OK-L0164,DOVER,73734,KINGFISHER,OK,2955,2740,215,2400,2400,0,0,2002
3394,9O48,1401DR,OK-L0164,EDMOND,73003,OKLAHOMA,OK,1880,0,1880,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,EDMOND,73013,OKLAHOMA,OK,38300,36000,2300,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,EL RENO,73036,CANADIAN,OK,40618,22623,17995,58900,15600,43300,28800,2002
3394,9O48,1401DR,OK-L0164,ELK CITY,73644,BECKHAM,OK,6159,3510,2649,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,ENID,73701,GARFIELD,OK,162674,115066,47608,120900,63300,57600,13500,2002
3394,9O48,1401DR,OK-L0164,ENID,73703,GARFIELD,OK,12537,6737,5800,19300,8600,10700,5000,2002
3394,9O48,1401DR,OK-L0164,FORT COBB,73038,CADDO,OK,3060,2610,450,11700,11700,0,0,2002
3394,9O48,1401DR,OK-L0164,GEARY,73040,BLAINE,OK,1528,363,1165,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,GUTHRIE,73044,LOGAN,OK,0,0,0,2900,0,2900,2900,2002
3394,9O48,1401DR,OK-L0164,HENNESSEY,73742,KINGFISHER,OK,11195,0,11195,131800,0,131800,122400,2002
3394,9O48,1401DR,OK-L0164,HINTON,73047,CANADIAN,OK,650,0,650,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,HYDRO,73048,CADDO,OK,6715,3964,2751,5100,2300,2800,2300,2002
3394,9O48,1401DR,OK-L0164,JET,73749,ALFALFA,OK,120,0,120,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,KINGFISHER,73750,KINGFISHER,OK,9926,2106,7820,2000,0,2000,1500,2002
3394,9O48,1401DR,OK-L0164,LOOKEBA,73053,CADDO,OK,1956,1956,0,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,NEWKIRK,74647,KAY,OK,4319,4319,0,2700,2700,0,0,2002
3394,9O48,1401DR,OK-L0164,OKLAHOMA CITY,73111,OKLAHOMA,OK,2600,2600,0,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,OKLAHOMA CITY,73118,OKLAHOMA,OK,1620,1620,0,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,OKLAHOMA CITY,73119,OKLAHOMA,OK,2157,2157,0,3900,0,3900,3900,2002
3394,9O48,1401DR,OK-L0164,OKLAHOMA CITY,73122,OKLAHOMA,OK,2777,2777,0,1700,1700,0,0,2002
3394,9O48,1401DR,OK-L0164,OKLAHOMA CITY,73127,OKLAHOMA,OK,13635,13635,0,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,OKLAHOMA CITY,73141,OKLAHOMA,OK,3097,3097,0,3600,2300,1300,1300,2002
3394,9O48,1401DR,OK-L0164,OKLAHOMA CITY,73179,OKLAHOMA,OK,3860,360,3500,5000,400,4600,1100,2002
3394,9O48,1401DR,OK-L0164,PAWHUSKA,74056,OSAGE,OK,61196,0,61196,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,PERRY,73077,NOBLE,OK,92918,92918,0,31100,0,31100,31100,2002
3394,9O48,1401DR,OK-L0164,PONCA CITY,74601,KAY,OK,22707,22307,400,61100,61100,0,0,2002
3394,9O48,1401DR,OK-L0164,PONCA CITY,74602,KAY,OK,730,0,730,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,PONCA CITY,74604,KAY,OK,42193,40793,1400,4900,1900,3000,1600,2002
3394,9O48,1401DR,OK-L0164,POND CREEK,73766,GRANT,OK,1604,1604,0,1700,1700,0,0,2002
3394,9O48,1401DR,OK-L0164,ROCKY,73661,WASHITA,OK,674,324,350,20100,0,20100,20100,2002
3394,9O48,1401DR,OK-L0164,SKIATOOK,74070,OSAGE,OK,11455,11455,0,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,STILLWATER,74075,PAYNE,OK,0,0,0,31000,0,31000,31000,2002
3394,9O48,1401DR,OK-L0164,THOMAS,73669,CUSTER,OK,2050,450,1600,81900,0,81900,81900,2002
3394,9O48,1401DR,OK-L0164,TONKAWA,74653,KAY,OK,31811,31811,0,82500,31900,50600,50600,2002
3394,9O48,1401DR,OK-L0164,TUTTLE,73089,GRADY,OK,117763,0,117763,117800,0,117800,0,2002
3394,9O48,1401DR,OK-L0164,VICI,73859,DEWEY,OK,34210,0,34210,40100,0,40100,800,2002
3394,9O48,1401DR,OK-L0164,WATONGA,73772,BLAINE,OK,2330,1575,755,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,WAUKOMIS,73773,GARFIELD,OK,1957,1207,750,3300,1300,2000,1300,2002
3394,9O48,1401DR,OK-L0164,WEATHERFORD,73096,CUSTER,OK,42635,25080,17555,139000,15300,123700,110100,2002
3394,9O48,1401DR,OK-L0164,WOODWARD,73801,WOODWARD,OK,6399,4549,1850,0,0,0,0,2002
3394,9O48,1401DR,OK-L0164,YUKON,73099,CANADIAN,OK,11400,10800,600,2400,0,2400,1800,2002
3395,9O56,,NY-L0256,AMHERST,14068,ERIE,NY,8367,8367,0,0,0,0,0,2002
3395,9O56,,NY-L0256,AMHERST,14226,ERIE,NY,0,0,0,41300,0,41300,41300,2002
3395,9O56,,NY-L0256,AMHERST,14228,ERIE,NY,0,0,0,17400,0,17400,17400,2002
3395,9O56,,NY-L0256,BUFFALO,14203,ERIE,NY,0,0,0,54700,0,54700,54700,2002
3395,9O56,,NY-L0256,BUFFALO,14206,ERIE,NY,7324,7324,0,214100,7400,206700,206700,2002
3395,9O56,,NY-L0256,BUFFALO,14207,ERIE,NY,8330,8330,0,8400,8400,0,0,2002
3395,9O56,,NY-L0256,BUFFALO,14208,ERIE,NY,38360,36260,2100,29100,27000,2100,0,2002
3395,9O56,,NY-L0256,BUFFALO,14210,ERIE,NY,75259,70559,4700,18900,12100,6800,2100,2002
3395,9O56,,NY-L0256,BUFFALO,14211,ERIE,NY,16425,15525,900,11700,8900,2800,2100,2002
3395,9O56,,NY-L0256,BUFFALO,14212,ERIE,NY,2110,2110,0,0,0,0,0,2002
3395,9O56,,NY-L0256,BUFFALO,14213,ERIE,NY,42413,42413,0,95000,23800,71200,71200,2002
3395,9O56,,NY-L0256,BUFFALO,14214,ERIE,NY,29147,28942,205,0,0,0,0,2002
3395,9O56,,NY-L0256,BUFFALO,14215,ERIE,NY,17522,17522,0,7500,0,7500,7500,2002
3395,9O56,,NY-L0256,BUFFALO,14216,ERIE,NY,93933,76033,17900,0,0,0,0,2002
3395,9O56,,NY-L0256,BUFFALO,14220,ERIE,NY,107989,99789,8200,152900,75800,77100,68900,2002
3395,9O56,,NY-L0256,CHEEKTOWAGA,14206,ERIE,NY,32857,28702,4155,53900,16300,37600,34500,2002
3395,9O56,,NY-L0256,CHEEKTOWAGA,14211,ERIE,NY,0,0,0,1900,0,1900,1900,2002
3395,9O56,,NY-L0256,CHEEKTOWAGA,14225,ERIE,NY,375244,374994,250,16400,16400,0,0,2002
3395,9O56,,NY-L0256,CHEEKTOWAGA,14227,ERIE,NY,239230,219230,20000,92500,69400,23100,3100,2002
3395,9O56,,NY-L0256,CLARENCE,14032,ERIE,NY,171523,166491,5032,0,0,0,0,2002
3395,9O56,,NY-L0256,DEPEW,14043,ERIE,NY,202756,189916,12840,130500,114100,16400,13000,2002
3395,9O56,,NY-L0256,EAST AMHERST,14051,ERIE,NY,12737,12737,0,0,0,0,0,2002
3395,9O56,,NY-L0256,ELMA,14059,ERIE,NY,56082,35582,20500,36300,20600,15700,0,2002
3395,9O56,,NY-L0256,HAMBURG,14075,ERIE,NY,0,0,0,20000,0,20000,20000,2002
3395,9O56,,NY-L0256,KENMORE,14217,ERIE,NY,0,0,0,12500,0,12500,12500,2002
3395,9O56,,NY-L0256,KENMORE,14223,ERIE,NY,11088,8088,3000,10000,7200,2800,600,2002
3395,9O56,,NY-L0256,LACKAWANNA,14218,ERIE,NY,1092993,1054887,38106,765100,588500,176600,138400,2002
3395,9O56,,NY-L0256,LANCASTER,14086,ERIE,NY,12919,12919,0,0,0,0,0,2002
3395,9O56,,NY-L0256,LOCKPORT,14094,NIAGARA,NY,6388,6388,0,0,0,0,0,2002
3395,9O56,,NY-L0256,NIAGARA FALLS,14304,NIAGARA,NY,3299,3299,0,0,0,0,0,2002
3395,9O56,,NY-L0256,NORTH TONAWANDA,14120,NIAGARA,NY,12285,12285,0,27200,12300,14900,14900,2002
3395,9O56,,NY-L0256,NORTH TONAWANDA,14223,NIAGARA,NY,1296,1296,0,0,0,0,0,2002
3395,9O56,,NY-L0256,ORCHARD PARK,14127,ERIE,NY,58826,57826,1000,0,0,0,0,2002
3395,9O56,,NY-L0256,SLOAN,14212,ERIE,NY,24549,13652,10897,67800,13700,54100,43200,2002
3395,9O56,,NY-L0256,TONAWANDA,14150,ERIE,NY,10013,10013,0,0,0,0,0,2002
3395,9O56,,NY-L0256,WEST SENECA,14224,ERIE,NY,832423,678285,154138,446500,127700,318800,164700,2002
3395,9O56,,NY-L0256,WEST SENECA,14225,ERIE,NY,134222,134222,0,98100,88700,9400,9400,2002
3395,9O56,,NY-L0256,WILLIAMSVILLE,14221,ERIE,NY,144442,133742,10700,258800,243600,15200,4500,2002
3396,9O57,,CA-L0224,FALLBROOK,92028,SAN DIEGO,CA,429802,383967,45835,234300,166000,68300,23700,2002
3397,9O77,,NY-L0257,CARTHAGE,13619,JEFFERSON,NY,1165141,1069141,96000,1073300,937600,135700,39700,2002
3397,9O77,,NY-L0257,CARTHAGR,13619,JEFFERSON,NY,6600,0,6600,7200,0,7200,600,2002
3399,9O99,,OH-L0152,SOUTH POINT,45680,LAWRENCE,OH,86411,11942,74469,75000,5000,70000,55000,2002
3400,9P01,,KY-L0156,ASHLAND,41102,BOYD,KY,55153,4852,50301,50300,0,50300,0,2002
3401,9P02,,WV-L0082,HUNTINGTON,25701,CABELL,WV,45850,45850,0,67800,66900,900,900,2002
3402,9P03,,TX-L0583,ATASCOSA,78002,ATASCOSA,TX,41473,40473,1000,56200,40500,15700,14700,2002
3402,9P03,,TX-L0583,ATASCOSA,78002,BEXAR,TX,38112,29412,8700,50400,29500,20900,14900,2002
3402,9P03,,TX-L0583,DEVINE,78016,MEDINA,TX,2250,0,2250,0,0,0,0,2002
3402,9P03,,TX-L0583,HONDO,78861,MEDINA,TX,109062,75762,33300,66300,66300,0,0,2002
3402,9P03,,TX-L0583,LYTLE,78052,BEXAR,TX,22406,21146,1260,10000,10000,0,0,2002
3402,9P03,,TX-L0583,NATALIA,78059,MEDINA,TX,1500,0,1500,0,0,0,0,2002
3402,9P03,,TX-L0583,SOMERSET,78069,BEXAR,TX,3238,3238,0,0,0,0,0,2002
3402,9P03,,TX-L0583,SOMERSET,78073,BEXAR,TX,12000,12000,0,109400,85500,0,0,2002
3402,9P03,,TX-L0583,VON ORMY,78073,BEXAR,TX,28378,28378,0,0,0,0,0,2002
3403,9P14,1406DR,VA-L0116,APPALACHIA,24216,WASHINGTON,VA,16586,16386,200,0,0,0,0,2002
3403,9P14,1406DR,VA-L0116,APPALACHIA,24216,WISE,VA,47823,32473,15350,0,0,0,0,2002
3403,9P14,1406DR,VA-L0116,BIG STONE GAP,24219,WISE,VA,33200,30150,3050,55700,24900,30800,28000,2002
3403,9P14,1406DR,VA-L0116,CASTLEWOOD,24224,RUSSELL,VA,8191,6871,1320,0,0,0,0,2002
3403,9P14,1406DR,VA-L0116,CEDAR BLUFF,24609,RUSSELL,VA,19907,10307,9600,20900,10400,10500,900,2002
3403,9P14,1406DR,VA-L0116,CEDAR BLUFF,24609,TAZEWELL,VA,2000,0,2000,7600,0,7600,5600,2002
3403,9P14,1406DR,VA-L0116,CHILHOWIE,24319,SMYTH,VA,60712,42452,18260,7300,7300,0,0,2002
3403,9P14,1406DR,VA-L0116,CHILHOWIE,24340,SMYTH,VA,14300,0,14300,7500,0,7500,0,2002
3403,9P14,1406DR,VA-L0116,CLEVELAND,24225,RUSSELL,VA,83743,80440,3303,0,0,0,0,2002
3403,9P14,1406DR,VA-L0116,CLINCHPORT,24244,SCOTT,VA,8795,8795,0,8800,8800,0,0,2002
3403,9P14,1406DR,VA-L0116,COEBURN,24230,WISE,VA,102397,102397,0,0,0,0,0,2002
3403,9P14,1406DR,VA-L0116,GATE CITY,24251,SCOTT,VA,34724,34724,0,23400,22400,1000,1000,2002
3403,9P14,1406DR,VA-L0116,HAYSI,24256,DICKENSON,VA,15767,15767,0,0,0,0,0,2002
3403,9P14,1406DR,VA-L0116,MARION,24354,SMYTH,VA,23199,14599,8600,0,0,0,0,2002
3403,9P14,1406DR,VA-L0116,MENDOTA,24270,WASHINGTON,VA,50887,40887,10000,10900,900,10000,0,2002
3403,9P14,1406DR,VA-L0116,NORTON,24273,NORTON,VA,5562,5562,0,5600,5600,0,0,2002
3403,9P14,1406DR,VA-L0116,NORTON,24273,WISE,VA,7866,4936,2930,0,0,0,0,2002
3403,9P14,1406DR,VA-L0116,PENNINGTON GAP,24277,LEE,VA,878639,280302,598337,518100,122500,395600,8300,2002
3403,9P14,1406DR,VA-L0116,PUCKETTS CREEK,24282,LEE,VA,6705,6705,0,0,0,0,0,2002
3403,9P14,1406DR,VA-L0116,SAINT PAUL,24283,RUSSELL,VA,51857,48357,3500,5800,0,5800,2300,2002
3403,9P14,1406DR,VA-L0116,ST CHARLES,24282,LEE,VA,12647,12647,0,12700,12700,0,0,2002
3403,9P14,1406DR,VA-L0116,ST PAUL,24283,WISE,VA,30635,7097,23538,45300,3100,42200,25600,2002
3403,9P14,1406DR,VA-L0116,STONE CREEK,24277,LEE,VA,4770,4770,0,0,0,0,0,2002
3403,9P14,1406DR,VA-L0116,STONEGA,24279,WISE,VA,71090,36090,35000,0,0,0,0,2002
3403,9P14,1406DR,VA-L0116,WEBER CITY,24290,SCOTT,VA,518364,52155,466209,597200,22500,574700,241600,2002
3404,9P18,1407DR,KY-L0157,AGES,40801,HARLAN,KY,42332,23082,19250,43500,23100,20400,1100,2002
3404,9P18,1407DR,KY-L0157,ARTEMUS,40903,KNOX,KY,8880,4080,4800,0,0,0,0,2002
3404,9P18,1407DR,KY-L0157,ASHLAND,41102,BOYD,KY,360284,252142,108142,403700,226900,176800,77200,2002
3404,9P18,1407DR,KY-L0157,BAXTER,40806,HARLAN,KY,141319,127819,13500,84000,71600,12400,1700,2002
3404,9P18,1407DR,KY-L0157,CATLETTSBURG,41129,BOYD,KY,42480,31480,11000,14500,3500,11000,0,2002
3404,9P18,1407DR,KY-L0157,CATLETTSBURG,41129,LAWRENCE,KY,100570,8570,92000,119400,8600,110800,18800,2002
3404,9P18,1407DR,KY-L0157,COLDIRON,40819,HARLAN,KY,92305,76105,16200,0,0,0,0,2002
3404,9P18,1407DR,KY-L0157,CORNETTSVILLE,41731,PERRY,KY,24155,24155,0,25000,24200,800,800,2002
3404,9P18,1407DR,KY-L0157,COXTON,40831,HARLAN,KY,38725,24225,14500,0,0,0,0,2002
3404,9P18,1407DR,KY-L0157,CRANKS,40831,HARLAN,KY,41800,21600,20200,83000,12400,70600,70600,2002
3404,9P18,1407DR,KY-L0157,CUMBERLAND,40823,HARLAN,KY,33449,27374,6075,0,0,0,0,2002
3404,9P18,1407DR,KY-L0157,DAYHOIT,40824,HARLAN,KY,244395,213595,30800,111700,103000,8700,3500,2002
3404,9P18,1407DR,KY-L0157,EVARTS,40828,HARLAN,KY,28426,28426,0,0,0,0,0,2002
3404,9P18,1407DR,KY-L0157,FOURMILE,40939,BELL,KY,20290,11740,8550,0,0,0,0,2002
3404,9P18,1407DR,KY-L0157,FRESH MEADOWS,40831,HARLAN,KY,81110,6110,75000,175000,0,175000,100000,2002
3404,9P18,1407DR,KY-L0157,GARRISON,41141,LEWIS,KY,2430,0,2430,0,0,0,0,2002
3404,9P18,1407DR,KY-L0157,GRAY,40734,KNOX,KY,3485,3485,0,3500,3500,0,0,2002
3404,9P18,1407DR,KY-L0157,GREENUP,41144,GREENUP,KY,17104,15104,2000,0,0,0,0,2002
3404,9P18,1407DR,KY-L0157,HARLAN,40831,HARLAN,KY,357630,134550,223080,359100,134600,224500,1300,2002
3404,9P18,1407DR,KY-L0157,HAZARD,41701,PERRY,KY,30480,30480,0,0,0,0,0,2002
3404,9P18,1407DR,KY-L0157,HITCHINS,41146,CARTER,KY,35213,26563,8650,0,0,0,0,2002
3404,9P18,1407DR,KY-L0157,LONDON,40744,LAUREL,KY,24205,24205,0,25100,24300,800,800,2002
3404,9P18,1407DR,KY-L0157,MOREHEAD,40351,ROWAN,KY,388488,190898,197590,304300,148500,155800,62400,2002
3404,9P18,1407DR,KY-L0157,MOREHEADERLING,40351,MONTGOMERY,KY,20676,20676,0,20700,20700,0,0,2002
3404,9P18,1407DR,KY-L0157,MOUNT STERLING,40353,MONTGOMERY,KY,0,0,0,1000,0,1000,1000,2002
3404,9P18,1407DR,KY-L0157,OLIVE HILL,41164,CARTER,KY,46851,29802,17049,92700,29900,62800,45800,2002
3404,9P18,1407DR,KY-L0157,PINEVILLE,40977,BELL,KY,271473,40359,231114,162500,40600,121900,13300,2002
3404,9P18,1407DR,KY-L0157,RUSH,41168,BOYD,KY,45164,41639,3525,29100,27800,1300,700,2002
3404,9P18,1407DR,KY-L0157,SALT LICK,40371,BATH,KY,280982,277182,3800,283800,271400,12400,8600,2002
3404,9P18,1407DR,KY-L0157,WALLINS CREEK,40806,HARLAN,KY,16180,7730,8450,10000,7800,2200,600,2002
3404,9P18,1407DR,KY-L0157,WALLINS CREEK,40873,HARLAN,KY,466658,378228,88430,220400,116900,103500,31000,2002
3404,9P18,1407DR,KY-L0157,WILLIAMSBURG,40769,WHITLEY,KY,146978,146978,0,100800,81800,19000,10300,2002
3405,9P23,1408DR,TN-L0140,ALCOA,37701,BLOUNT,TN,7050,0,7050,4300,0,4300,0,2002
3405,9P23,1408DR,TN-L0140,DEL RIO,37727,COCKE,TN,28905,7605,21300,0,0,0,0,2002
3405,9P23,1408DR,TN-L0140,FRIENDSVILLE,37737,BLOUNT,TN,16639,1584,15055,0,0,0,0,2002
3405,9P23,1408DR,TN-L0140,MARYVILLE,37803,BLOUNT,TN,39356,10656,28700,53200,10700,42500,13800,2002
3405,9P23,1408DR,TN-L0140,PIGEON FORGE,27862,SEVIER,TN,31039,17039,14000,37300,20800,16500,2500,2002
3405,9P23,1408DR,TN-L0140,PIGEON FORGE,37862,SEVIER,TN,50437,12222,38215,0,0,0,0,2002
3405,9P23,1408DR,TN-L0140,PIGEON FORGE,37863,SEVIER,TN,65876,37976,27900,116900,38000,78900,51000,2002
3405,9P23,1408DR,TN-L0140,PIGEON FORGE,37868,SEVIER,TN,15405,405,15000,15500,500,15000,0,2002
3405,9P23,1408DR,TN-L0140,PIKEVILLE,37367,BLEDSOE,TN,20307,19207,1100,15100,14300,800,0,2002
3405,9P23,1408DR,TN-L0140,ROCKFORD,37853,BLOUNT,TN,19890,19890,0,0,0,0,0,2002
3405,9P23,1408DR,TN-L0140,SEVIERVILLE,37862,SEVIER,TN,136843,116493,20350,105300,80500,24800,15200,2002
3405,9P23,1408DR,TN-L0140,SEVIERVILLE,37876,SEVIER,TN,9839,9839,0,9800,9800,0,0,2002
3405,9P23,1408DR,TN-L0140,SEYMOUR,37865,SEVIER,TN,15422,15422,0,0,0,0,0,2002
3405,9P23,1408DR,TN-L0140,TOWNSEND,37882,BLOUNT,TN,11126,11126,0,10000,10000,0,0,2002
3406,9P35,1409DR,MD-L0059,HUGHESVILLE,20637,CHARLES,MD,9450,0,9450,0,0,0,0,2002
3406,9P35,1409DR,MD-L0059,LA PLATA,20646,CHARLES,MD,11137789,8781521,2356268,2656900,1107200,1549700,808900,2002
3406,9P35,1409DR,MD-L0059,LA PLATA,20746,CHARLES,MD,0,0,0,16200,0,16200,16200,2002
3406,9P35,1409DR,MD-L0059,LA PLATA,20646,PRINCE GEORGES,MD,0,0,0,13000,0,13000,13000,2002
3406,9P35,1409DR,MD-L0059,LAPLATA,20646,CHARLES,MD,244924,222424,22500,245000,222500,22500,0,2002
3406,9P35,1409DR,MD-L0059,WHITE PLAINS,20695,CHARLES,MD,96479,40719,55760,173400,20700,152700,97000,2002
3407,9P38,,FM-L0009,COLONIA,96943,YAP,FM,100801,90001,10800,0,0,0,0,2002
3408,9P39,1410DR,WV-L0083,AVONDALE,24811,MCDOWELL,WV,52806,52806,0,38000,38000,0,0,2002
3408,9P39,1410DR,WV-L0083,BARTLEY,24813,MCDOWELL,WV,5923,5923,0,0,0,0,0,2002
3408,9P39,1410DR,WV-L0083,BEARTOWN,24844,WYOMING,WV,16500,0,16500,16500,0,16500,0,2002
3408,9P39,1410DR,WV-L0083,BLUEFIELD,24701,MCDOWELL,WV,25157,24907,250,0,0,0,0,2002
3408,9P39,1410DR,WV-L0083,BLUEFIELD,24701,MERCER,WV,44286,32536,11750,0,0,0,0,2002
3408,9P39,1410DR,WV-L0083,BRADSHAW,24817,MCDOWELL,WV,45608,16448,29160,28400,14200,14200,14200,2002
3408,9P39,1410DR,WV-L0083,CARETTA,24821,MCDOWELL,WV,149813,145103,4710,169600,139200,20400,10900,2002
3408,9P39,1410DR,WV-L0083,CHARLESTON,25312,KANAWHA,WV,0,0,0,1500,0,1500,1500,2002
3408,9P39,1410DR,WV-L0083,CHATTAROY,25667,MINGO,WV,2750,0,2750,0,0,0,0,2002
3408,9P39,1410DR,WV-L0083,COALWOOD,24801,MCDOWELL,WV,18591,13591,5000,0,0,0,0,2002
3408,9P39,1410DR,WV-L0083,COALWOOD,24824,MCDOWELL,WV,11126,11126,0,0,0,0,0,2002
3408,9P39,1410DR,WV-L0083,ECKMAN,24868,MCDOWELL,WV,6291,6291,0,0,0,0,0,2002
3408,9P39,1410DR,WV-L0083,ELKRIDGE,24868,MCDOWELL,WV,48845,48845,0,0,0,0,0,2002
3408,9P39,1410DR,WV-L0083,ENGLISH,24813,MCDOWELL,WV,7072,0,7072,0,0,0,0,2002
3408,9P39,1410DR,WV-L0083,HEMPHILL,24842,MCDOWELL,WV,31878,22368,9510,153600,137100,16500,6900,2002
3408,9P39,1410DR,WV-L0083,HERNDON,24726,WYOMING,WV,8535,8535,0,0,0,0,0,2002
3408,9P39,1410DR,WV-L0083,IAEGER,24844,MCDOWELL,WV,220025,151580,68445,103900,43200,60700,25400,2002
3408,9P39,1410DR,WV-L0083,IAEGER,25621,MCDOWELL,WV,9900,0,9900,38000,0,38000,28100,2002
3408,9P39,1410DR,WV-L0083,JOLO,24850,MCDOWELL,WV,66959,55238,11721,35000,35000,0,0,2002
3408,9P39,1410DR,WV-L0083,KEGLEY,24731,MERCER,WV,19588,11380,8208,0,0,0,0,2002
3408,9P39,1410DR,WV-L0083,KERMIT,25674,MINGO,WV,8106,8106,0,0,0,0,0,2002
3408,9P39,1410DR,WV-L0083,KIMBALL,24853,MCDOWELL,WV,177187,139243,37944,177200,121700,55500,24300,2002
3408,9P39,1410DR,WV-L0083,LEX,24817,MCDOWELL,WV,5521,5521,0,0,0,0,0,2002
3408,9P39,1410DR,WV-L0083,LOBATA,25678,MINGO,WV,29950,6495,23455,99900,0,99900,76400,2002
3408,9P39,1410DR,WV-L0083,MATEWAN,25678,MINGO,WV,31180,6180,25000,0,0,0,0,2002
